id,gpa,gre,camp_prob,camp
1454,3.99,154,0.31060066380018936,0
1455,3.17,144,0.5989379376292331,1
1456,3.14,151,0.45566442053564393,0
1457,3.2,144,0.5944288923406301,0
1458,3.64,164,0.16086376991276444,1
1459,2.97,146,0.5728306686809412,1
1460,3.81,148,0.4500682507956396,1
1461,3.34,152,0.4210425532838824,0
1462,3.53,155,0.33326082265923407,0
1463,3.77,152,0.38159274875263427,1
1464,3.04,144,0.6032995863766689,1
1465,3.63,159,0.24787997917888743,1
1466,3.88,158,0.2513702770948817,1
1467,2.86,143,0.6428980311027714,1
1468,3.01,159,0.3088925500095462,0
1469,3.19,150,0.4717559832063312,1
1470,2.96,146,0.5717424810327775,1
1471,3.93,162,0.1611476324540928,0
1472,2.26,146,0.6406014791445289,1
1473,3.68,147,0.47856074032490187,0
1474,3.37,162,0.2204277442192585,0
1475,3.05,155,0.3858850830962939,0
1476,3.01,140,0.6853812447823867,1
1477,3.43,160,0.2505657821612266,0
1478,2.83,152,0.46662577935663524,1
1479,4,154,0.30675761286366826,0
1480,2.95,144,0.6167133841871434,1
1481,3.34,146,0.5345597999421993,0
1482,3.23,160,0.271207067344846,1
1483,3.09,139,0.6987395871232461,0
1484,3.25,147,0.5205004604125001,0
1485,2.78,146,0.5833493268071178,1
1486,3.66,152,0.3874793674933528,1
1487,3.14,148,0.5218587945211487,1
1488,3.37,153,0.38973973805059364,0
1489,3.26,154,0.3850074451565682,1
1490,3.19,151,0.4540677941501064,1
1491,3.23,140,0.6602040617183911,0
1492,3.79,165,0.11727278026180593,1
1493,3.56,150,0.43048699901938114,1
1494,3.61,153,0.36907070257920516,0
1495,2.91,143,0.6408891567051558,1
1496,3.46,155,0.35059025663797055,0
1497,3.57,154,0.36081602601769636,0
1498,3.54,153,0.3835782621579057,0
1499,3.85,159,0.23964697933513332,1
1500,3.36,148,0.49814610582560326,0
1501,3.68,155,0.32706407313850194,0
1502,3.72,153,0.3642888071633998,0
1503,3.71,155,0.32243349530026555,0
1504,3.87,166,0.08783347594484027,0
1505,3.27,149,0.4829080187228038,1
1506,3.51,158,0.28716677804419805,0
1507,3.52,144,0.5563841485876735,0
1508,3.15,145,0.5763221290200147,0
1509,3.31,144,0.5776938398705547,0
1510,3.47,143,0.5793751802095567,0
1511,3.83,149,0.43311523919218325,0
1512,3.13,151,0.4585462491110385,0
1513,3.29,149,0.4860562763929055,0
1514,3.74,165,0.12312892546894219,0
1515,3.9,150,0.3975031701307891,1
1516,3.38,145,0.5558801373308532,0
1517,3.58,144,0.5496704199198134,0
1518,2.6,136,0.8095500103886651,1
1519,2.87,139,0.7200496005885633,1
1520,3.14,149,0.4884352634909516,1
1521,3.16,150,0.46615843223235554,1
1522,3.55,144,0.5494999632881068,0
1523,3.14,139,0.6930091652647342,0
1524,3.52,144,0.5583201138940539,1
1525,3.77,152,0.3737444836372389,1
1526,3.93,163,0.1400240710916042,0
1527,2.69,154,0.4433172830836234,0
1528,3.5,145,0.5403274377182226,1
1529,3.59,157,0.29558781294549236,1
1530,2.63,145,0.6251606720266301,1
1531,3.71,159,0.24363406309693342,0
1532,3.58,149,0.45965526505833165,0
1533,3.53,151,0.4156621665639543,1
1534,3.42,145,0.5437532351409071,1
1535,3.33,143,0.5971184799541558,0
1536,2.86,144,0.6296228553844809,1
1537,3.84,153,0.3477663980469313,0
1538,3.41,159,0.272267677453992,1
1539,3.25,154,0.3912336445640811,0
1540,2.35,133,0.8887549416989675,1
1541,3.1,145,0.5757275953190768,1
1542,3.38,156,0.3361302108743383,0
1543,3.9,165,0.10705383406439192,0
1544,2.61,143,0.6637988729793614,1
1545,3.95,145,0.49945212464487593,1
1546,3.92,154,0.32562043404374796,0
1547,3.66,149,0.4433397187548716,0
1548,3.93,152,0.3590474564034006,1
1549,3.35,145,0.5524134093664435,1
1550,2.97,144,0.6131075522777771,1
1551,3.07,145,0.5798299666368,0
1552,3.68,160,0.23640298749189068,0
1553,2.55,139,0.7518010269729783,1
1554,3.65,159,0.24454455099863653,0
1555,2.8,153,0.45207358177358625,0
1556,3.57,156,0.32273593467333905,0
1557,3.22,152,0.4231711236620204,1
1558,3.61,146,0.5118340826526564,1
1559,3.63,155,0.3282755014613899,1
1560,3.88,159,0.22110917991822127,0
1561,3.27,145,0.5643617931226385,1
1562,3.21,141,0.6496578080477495,1
1563,2.43,136,0.8274440880209799,1
1564,3.32,148,0.5043105251216615,1
1565,3.88,152,0.3680011772824151,1
1566,3.16,144,0.5974343411412537,0
1567,3.48,149,0.4678803565231285,0
1568,3.16,154,0.39373644321655443,1
1569,3.3,157,0.3217521323879475,0
1570,3.84,153,0.338688231231009,1
1571,3.12,146,0.5628324766093062,1
1572,3.98,157,0.2608198370308447,0
1573,3.65,147,0.48294729006034215,1
1574,2.86,141,0.6772926342999026,1
1575,3.55,149,0.45279376541631333,1
1576,3.38,147,0.510587241510802,1
1577,3.22,156,0.34536322161469335,0
1578,3.27,144,0.576262574021834,0
1579,2.39,142,0.7062033618085631,1
1580,3.27,145,0.5556041794260393,0
1581,3.21,149,0.4896650998770047,0
1582,3.54,163,0.18200050998361245,0
1583,3.84,152,0.3683853158793208,0
1584,3.9,155,0.30577201896211365,1
1585,3.81,159,0.22875937967959406,0
1586,3.65,155,0.32415939353017503,0
1587,2.99,145,0.5858638328422449,1
1588,3.24,151,0.44558697328630686,0
1589,2.78,144,0.6367781144780175,1
1590,3.41,159,0.2713137144771094,0
1591,2.77,150,0.5109177866543637,1
1592,2.59,143,0.6676146844967122,1
1593,2.94,146,0.5731026790772574,0
1594,3.43,157,0.3155642082189488,1
1595,3.44,147,0.5075646832865235,0
1596,3.5,143,0.5809399126807655,1
1597,3.91,166,0.08062876453119802,0
1598,3.78,159,0.23753672404875914,0
1599,2.8,134,0.8248785136942094,1
1600,3.94,154,0.3145761874645182,0
1601,3.84,160,0.21492387298468626,0
1602,2.86,148,0.5466837637060264,0
1603,3.09,148,0.5214817146999055,1
1604,3.86,152,0.3728176428166755,1
1605,3.35,150,0.4607501176647989,1
1606,2.48,151,0.5202233486471601,0
1607,3.54,150,0.4334004536906347,0
1608,3.1,148,0.5206191907816455,0
1609,3.36,155,0.3579562581514548,1
1610,3.64,150,0.4289964525881554,1
1611,3.89,149,0.42401792462436017,1
1612,3.55,155,0.3416170554404342,0
1613,3.34,148,0.4970874563590878,0
1614,2.69,141,0.6982668714655663,0
1615,2.66,148,0.5634475269275602,1
1616,3.45,157,0.3139052791988357,0
1617,2.94,137,0.7467874867390533,1
1618,3.54,143,0.573932896171642,1
1619,2.89,149,0.5225044265064022,1
1620,3.43,139,0.6728704910990799,1
1621,2.89,142,0.6548394916548295,1
1622,3.36,148,0.49470647255373085,1
1623,3.71,144,0.5397775332693558,1
1624,3.34,148,0.4977409179717438,1
1625,3.18,150,0.4723795767686635,0
1626,3.42,152,0.40300732162554526,0
1627,3.24,137,0.7232854947931604,1
1628,3.3,161,0.24707557366236696,1
1629,3.76,145,0.5167370158815181,1
1630,3.84,156,0.2854509624234435,1
1631,2.8,150,0.5100184119677185,0
1632,3.65,161,0.206990213636462,1
1633,3.42,158,0.2813476695047499,0
1634,3.1,145,0.5781447526152218,1
1635,3.72,156,0.30350704887657337,0
1636,3.32,154,0.3740295362310074,0
1637,3.57,156,0.31685272644582724,0
1638,3.18,157,0.33983419253302544,0
1639,3.82,162,0.1748039891044643,0
1640,3.21,153,0.40982810414914195,0
1641,3.43,147,0.5085028465725684,0
1642,3.55,150,0.43536303796044884,0
1643,3.4,152,0.41580051975336196,0
1644,3.83,162,0.1767300087909604,0
1645,3.2,153,0.4074346571850816,0
1646,2.26,146,0.6443488754504277,1
1647,3.03,148,0.5250453394220089,1
1648,3.66,155,0.3301275681366312,0
1649,3.46,150,0.4499416451578204,0
1650,3.96,158,0.24918913352856242,0
1651,3.9,167,0.07424943026153005,0
1652,3.25,149,0.4858492521855504,0
1653,3.41,143,0.5895204591173305,0
1654,3.88,152,0.36598091763668766,1
1655,3.17,148,0.5125912065900311,0
1656,3.39,147,0.5034848028126172,0
1657,2.13,151,0.5577428189047985,0
1658,3.85,162,0.17439810839057196,0
1659,3.42,146,0.5286585278239445,1
1660,3.68,157,0.2848239608897454,0
1661,3.63,144,0.5482767881425374,1
1662,3.21,141,0.641760691828907,1
1663,3.24,142,0.6250464435746846,1
1664,3.34,138,0.6970825979167236,1
1665,2.77,146,0.5936652131655035,0
1666,2.59,150,0.5365648939542708,0
1667,3.07,137,0.7320817160245775,0
1668,3.96,154,0.3213305587315943,0
1669,3.49,162,0.2009213116523739,1
1670,3.45,142,0.6018374842245353,1
1671,2.97,146,0.5716748737443491,1
1672,3.29,138,0.6954828533805921,1
1673,3.38,140,0.6516411686118723,0
1674,3.01,145,0.5943328027515108,1
1675,3.97,161,0.18270835164745533,1
1676,3.41,153,0.39152378218964307,0
1677,3.19,153,0.4162608424864034,1
1678,3.14,154,0.404131768508913,0
1679,3.21,153,0.4067774406891696,0
1680,2.81,143,0.6520635169536232,0
1681,3.8,159,0.23407229347202532,1
1682,2.98,155,0.3894488268187597,0
1683,3.11,150,0.4821646257052446,0
1684,2.41,140,0.7464269178375994,0
1685,2.93,152,0.4560980556373349,0
1686,3.67,148,0.46285607035068405,1
1687,2.82,140,0.7033900007853602,1
1688,3.93,151,0.3813304300834002,0
1689,3.13,150,0.4822344627892532,0
1690,3.58,149,0.4493339739792497,0
1691,3.39,158,0.2936858517776243,0
1692,3.5,146,0.5159185033204636,1
1693,3.58,150,0.4290568292543983,1
1694,3.32,139,0.6758499570163549,1
1695,3.16,148,0.5198817235780027,0
1696,3.91,145,0.49651355121299867,1
1697,3.58,153,0.37286191425903226,0
1698,3.84,149,0.4279770980461764,0
1699,3.12,150,0.4829956239974726,1
1700,3.84,158,0.24587597223546842,1
1701,2.62,151,0.5164322286234811,0
1702,3.01,152,0.45027158837611014,1
1703,3.29,142,0.619733609128568,0
1704,2.95,146,0.5755357887695687,1
1705,3.63,150,0.4301326962302924,0
1706,2.76,143,0.6555037657790929,0
1707,3.56,160,0.24014456657299252,1
1708,3.62,153,0.37021686370122614,0
1709,3.75,145,0.5144109900028203,0
1710,3.5,149,0.4633307832896645,0
1711,3.04,137,0.7418254676691136,0
1712,2.39,141,0.7284172290629679,0
1713,2.52,140,0.734850087623571,1
1714,3.62,154,0.347182810927287,0
1715,3.78,153,0.3573703041594498,0
1716,3.61,152,0.3935124923561948,0
1717,3.75,153,0.36441008851296436,0
1718,3.38,160,0.2603705406537539,0
1719,3.06,143,0.6266861195166202,0
1720,3.7,162,0.18284525689274544,0
1721,2.81,145,0.6035533338276489,1
1722,3.4,158,0.2978578173429598,1
1723,3.92,148,0.43943850610465035,1
1724,3.61,159,0.2517083370452866,0
1725,3.44,159,0.2720743838545464,0
1726,3.14,146,0.5499711468520273,0
1727,3.55,146,0.5075817126887836,1
1728,3.57,154,0.35500096117968505,0
1729,3.49,146,0.5173574610197709,1
1730,3.53,150,0.44182128267389237,1
1731,2.59,146,0.6067304709728512,1
1732,3.17,156,0.3557083050502071,0
1733,2.82,144,0.6278566780052323,1
1734,3.12,154,0.3939966264019328,1
1735,2.64,139,0.7351470909051975,1
1736,3.19,155,0.3800986142623299,1
1737,4,160,0.19599067020621783,0
1738,3.44,142,0.6011051584279783,1
1739,3.5,152,0.3990259825125719,1
1740,3.81,154,0.3273637903897222,0
1741,3.52,147,0.5023790411178072,1
1742,3.49,143,0.5832251402497287,1
1743,3.65,152,0.3965459588493742,0
1744,3.07,152,0.44232874987397286,1
1745,3.73,153,0.3603219020705499,0
1746,3.76,147,0.47773633897702916,1
1747,3.83,157,0.26991223031794137,0
1748,2.22,141,0.750410390473119,1
1749,3.32,147,0.5168727376648686,0
1750,3.38,152,0.4173500878209586,0
1751,2.66,150,0.5233318453757271,1
1752,3.91,161,0.18536220709658593,0
1753,3.17,145,0.5698574507951918,1
1754,3.31,143,0.5961788529967516,1
1755,3.92,149,0.42257152675480386,0
1756,3.46,147,0.5012717527570696,0
1757,2.95,146,0.5776229531288296,0
1758,3.3,143,0.5962819856958965,1
1759,3.43,147,0.508783375805381,0
1760,3.51,164,0.16518293356942335,1
1761,2.85,145,0.6041463811232877,1
1762,3.52,162,0.20364440919724855,0
1763,3.27,147,0.5237055878214544,0
1764,3.54,141,0.6236441815274321,1
1765,3.91,158,0.24349177377396547,0
1766,2.96,154,0.4243979348314995,0
1767,3.04,147,0.5433666141243096,0
1768,3.22,159,0.29617280440573324,0
1769,3.35,153,0.3944438445752866,1
1770,3.54,155,0.3315802279074209,0
1771,3.13,145,0.5781787069839202,1
1772,2.44,130,0.9351271429796904,1
1773,3.75,157,0.2816399380159335,0
1774,3.8,152,0.37115578512200725,0
1775,3.78,149,0.4247535269752418,1
1776,2.82,150,0.5126627637363927,0
1777,2.88,148,0.5497199075617047,1
1778,3.55,141,0.617013134449555,1
1779,2.56,132,0.8920555412806817,1
1780,2.95,145,0.5941768816100341,1
1781,3.77,153,0.35646124460394973,1
1782,3.58,161,0.22167854736532297,0
1783,3.22,159,0.28652168523010674,0
1784,3.42,147,0.5150990054279281,1
1785,3.99,166,0.08018185299449808,0
1786,3.01,156,0.3702026297597195,1
1787,2.67,154,0.44326744862311757,1
1788,3.53,157,0.30359503996323534,1
1789,2.6,132,0.8859011566905154,1
1790,2.91,138,0.7271150911372427,1
1791,3.55,151,0.4171597683946886,1
1792,3.51,144,0.562353532517147,0
1793,3.16,152,0.4394854359804665,0
1794,3.46,152,0.4102881675706806,0
1795,3.21,143,0.605584092545973,1
1796,3.2,143,0.6042538675766128,1
1797,3.51,143,0.5823425862818464,1
1798,3.8,150,0.414446307100522,1
1799,3.13,149,0.5053513254731904,1
1800,3.2,156,0.3512177085713649,0
1801,3.65,149,0.4453116455185419,0
1802,4,152,0.34802217472799307,0
1803,3.01,139,0.7139149722365364,1
1804,3.1,155,0.3857752550322329,0
1805,3.21,156,0.3439079286713525,0
1806,3.92,144,0.516741646742692,1
1807,2.72,141,0.6961812190121688,0
1808,3.72,154,0.35254013173730636,0
1809,3.76,150,0.4198715895181915,0
1810,2.78,149,0.5290945059590221,1
1811,3.15,151,0.45560530009470784,0
1812,3.36,145,0.5571561282424633,1
1813,2.36,136,0.829480798533796,1
1814,3.3,151,0.44166480138570263,1
1815,3.1,146,0.5586184907719646,1
1816,3.92,161,0.1837385751979355,0
1817,3.54,150,0.43076190420078875,1
1818,3.23,147,0.5288076114370442,0
1819,3.45,155,0.34674539880500527,0
1820,3.38,157,0.3101024848545203,1
1821,3.39,139,0.6635623306111452,1
1822,2.86,146,0.5826722525208846,1
1823,3.01,147,0.5431582033687712,1
1824,3.6,149,0.45169852537638777,0
1825,3.43,139,0.6641291808661219,1
1826,3.67,145,0.5218688542927055,1
1827,3.07,152,0.445691680393361,1
1828,3.49,143,0.5787580151793741,0
1829,3.04,147,0.545633399917796,1
1830,3.14,148,0.5159889385328048,0
1831,3.28,156,0.3482787915564627,0
1832,2.82,157,0.3731753067130917,0
1833,2.56,139,0.751864283668308,1
1834,3.41,148,0.48536182733658295,1
1835,3.28,157,0.3285753179017993,0
1836,3.17,158,0.3146739941255883,1
1837,3.56,150,0.4316933346758954,0
1838,3.67,152,0.38924795355145314,0
1839,3.97,157,0.253309461930669,0
1840,3.47,152,0.39811776957231854,1
1841,3.24,153,0.41448425629184027,0
1842,3.69,156,0.30784018032858773,0
1843,3.69,146,0.49259903196170535,0
1844,2.84,149,0.5243351361758247,0
1845,3.88,163,0.14887407544893722,0
1846,3.87,159,0.2331499137058836,0
1847,2.81,149,0.5298401021327883,1
1848,3.55,149,0.45907760082497584,1
1849,3.79,166,0.1026911184387028,0
1850,3.66,146,0.5018615703375601,0
1851,3.48,149,0.46620004782004504,1
1852,2.91,144,0.6207144550998085,0
1853,3.63,161,0.20559653251709545,0
1854,3.46,154,0.3715133498036115,0
1855,3.12,139,0.6982585351205781,1
1856,3.96,160,0.19758166528661614,0
1857,3.96,157,0.2633223789357601,0
1858,3.47,156,0.3262945693717839,1
1859,2.89,144,0.6172438828586471,1
1860,3.88,164,0.13214146601791987,0
1861,3.38,143,0.5924673809361043,1
1862,3.73,150,0.4202466300816255,1
1863,3.76,149,0.43215158426758454,0
1864,3.85,149,0.42476783972314375,0
1865,2.52,150,0.5381823033847876,1
1866,3.47,155,0.34329266108387935,0
1867,3.46,143,0.5832830728874423,1
1868,3.35,138,0.6913183798945455,1
1869,3.29,145,0.5620637651170705,1
1870,3.47,153,0.3876008381197038,1
1871,3.51,149,0.4608840024997634,1
1872,2.41,136,0.8209357973855476,0
1873,3.9,150,0.4049799255582777,0
1874,2.93,144,0.6157455526754341,1
1875,3.59,149,0.4496521902850741,1
1876,3.67,156,0.3058082471964678,1
1877,3.33,146,0.5362783103929802,1
1878,2.94,147,0.5550034843475783,0
1879,3.5,160,0.24294690525590137,1
1880,3.04,141,0.6645720404483748,1
1881,3.66,157,0.29610693001942184,1
1882,2.9,145,0.5989012575789701,1
1883,3.03,156,0.3721803034750541,1
1884,3.84,145,0.5054316424191905,0
1885,3.18,159,0.2945439156526669,1
1886,2.67,146,0.6078878387943778,1
1887,3.55,154,0.3578184831809141,1
1888,3.52,148,0.4809568171197791,1
1889,3.34,154,0.3821075115485402,0
1890,2.89,153,0.44962806646811254,1
1891,3.31,147,0.5247947489303121,0
1892,3.34,155,0.3541955017449308,1
1893,3.94,152,0.3577664481445739,0
1894,3.55,156,0.31409127936454545,0
1895,3.29,147,0.5184269535060969,1
1896,3.74,153,0.3551468204178134,1
1897,3.14,147,0.5342247767876538,0
1898,3.02,145,0.5899527780381347,1
1899,3.93,148,0.4385258157128055,0
1900,3.89,162,0.16008524307488342,0
1901,3.31,158,0.307274030475909,0
1902,3.23,154,0.38845237584556414,1
1903,3.44,154,0.36966810871039185,0
1904,3.33,148,0.4967685654072063,0
1905,2.5,148,0.5829728271139965,0
1906,3.79,149,0.425420253200017,0
1907,2.8,144,0.6333714368816853,1
1908,3.2,150,0.4691345363270437,1
1909,3,146,0.5718503115044482,0
1910,3.11,153,0.4167596433769223,0
1911,3.22,153,0.41547202393894445,0
1912,2.98,152,0.45061469896781203,0
1913,3.69,155,0.31768183206151634,1
1914,3.16,138,0.7071480983160037,1
1915,3.39,152,0.4104526672341831,1
1916,3.64,144,0.550434589253421,1
1917,3.22,149,0.49221595366152665,0
1918,3.36,154,0.3798246681588959,0
1919,3.74,159,0.23787145138803037,0
1920,3.8,156,0.2913373199728284,1
1921,3.41,150,0.4463209678354507,1
1922,3.06,145,0.5787427654285315,1
1923,3.94,168,0.03986770817725233,0
1924,3.12,151,0.4587505267785229,0
1925,3.61,162,0.1969956362349354,0
1926,3.24,145,0.5646001295749615,1
1927,3.67,163,0.17470335948519317,0
1928,3.88,156,0.28799512003079025,0
1929,3.09,148,0.5274680797429526,0
1930,3.35,154,0.3709246123405819,0
1931,3.47,147,0.5034868704215202,0
1932,3.54,144,0.5562758826659072,1
1933,3.15,139,0.6856914278676101,0
1934,3.77,159,0.23138043829245933,0
1935,3.14,152,0.44269558474288934,1
1936,3.19,161,0.2532251702203338,0
1937,3.74,155,0.3208012643600342,1
1938,2.3,151,0.5358596062856517,1
1939,2.89,151,0.4810646952109498,1
1940,3.17,155,0.3719924218425448,0
1941,2.78,146,0.5933795805055982,1
1942,3.17,139,0.6926160228678397,1
1943,3.08,142,0.6450655540330414,1
1944,1.79,137,0.8558603455757092,1
1945,3.29,143,0.6018999304332149,1
1946,3.17,152,0.4340561903900931,1
1947,3.03,149,0.50183232372426,0
1948,3.41,154,0.36774763637821023,0
1949,3.16,141,0.648347969348814,0
1950,3.43,153,0.3826116864700814,0
1951,2.98,155,0.3920729173896529,1
1952,3.48,147,0.5010435704326909,0
1953,3.25,143,0.5960281022521324,0
1954,3.29,143,0.6000445395004216,1
1955,3.56,158,0.28111814811482677,0
1956,2.72,154,0.43379056099438973,0
1957,3.84,147,0.4713335196213951,1
1958,2.67,146,0.6031676984862491,1
1959,3.39,149,0.47865838116795517,0
1960,2.33,146,0.6337471233803748,0
1961,3.99,148,0.43444607983253375,0
1962,2.65,145,0.6243424357074147,1
1963,3.18,150,0.4672400938797083,1
1964,2.96,143,0.6368791251835839,1
1965,3.81,154,0.33252376145131163,0
1966,3.9,163,0.1442675153691459,0
1967,3.74,161,0.20593323165645083,0
1968,3.93,163,0.14284536025182584,0
1969,3.73,148,0.4531565823970907,0
1970,3.7,149,0.44694053895203073,0
1971,3.69,158,0.2670968656680355,0
1972,2.7,144,0.6321855555636648,1
1973,2.99,148,0.5301693028795899,0
1974,3.01,139,0.7133875823119005,1
1975,3.47,154,0.36864399937753556,0
1976,3.09,148,0.5264579174933789,1
1977,3.59,149,0.4502610838544938,0
1978,3.67,149,0.4438134381769374,0
1979,3.65,143,0.5684845615431371,1
1980,3.72,144,0.5349258491819866,0
1981,3.44,154,0.3728065025731519,0
1982,3.45,149,0.4689040760296604,1
1983,3.17,146,0.5570436644128817,0
1984,2.94,146,0.5753489670842862,1
1985,3.53,153,0.3762650602643276,0
1986,2.95,145,0.5929031805472144,1
1987,3.11,140,0.6783242353083326,0
1988,3.86,151,0.3874839829955858,0
1989,3.15,145,0.5723628166189405,1
1990,3.46,149,0.4627275903758605,1
1991,3.04,151,0.4680212065216447,1
1992,3.59,151,0.4123160585095496,1
1993,3.82,145,0.5039895037120519,1
1994,3.46,150,0.4474817457352109,0
1995,3.76,154,0.33694508866065603,0
1996,3.34,156,0.3397849238197748,1
1997,3.07,142,0.6378301036593317,1
1998,3.23,150,0.47258457030339535,0
1999,3.7,145,0.5259716286266888,0
2000,2.27,141,0.7451794266939555,0
2001,3.16,136,0.7482711904031781,0
2002,3.99,150,0.38977759298628356,1
2003,3.25,146,0.5490620021199512,1
2004,3.32,147,0.51432225691242,1
2005,3.1,161,0.2613442909662252,0
2006,3.03,147,0.5497265582276951,1
2007,3.4,151,0.42525683226908084,1
2008,3.28,151,0.44757691037091557,1
2009,3.12,147,0.5355252540407665,0
2010,3.8,154,0.3320830045335882,1
2011,2.71,148,0.5662183735070002,1
2012,3.37,143,0.5952287728672706,0
2013,3.62,157,0.2867658813878077,0
2014,3.43,150,0.4474398209054201,0
2015,3.93,157,0.26474594363474374,0
2016,3.67,149,0.4509033128588787,1
2017,3.67,161,0.21527288302020015,1
2018,2.42,133,0.8781145386928179,1
2019,3.85,153,0.3488717517345569,1
2020,2.66,151,0.5000208306633507,0
2021,3.55,144,0.5508409853420697,1
2022,2.85,153,0.44428272583115497,1
2023,2.87,144,0.6233513274089221,1
2024,3.6,146,0.5053853637661075,0
2025,3.46,150,0.44674212932106977,0
2026,2.65,147,0.5853588384659605,1
2027,3.75,157,0.2746263029953655,0
2028,3.68,158,0.26359552144245013,0
2029,2.82,143,0.6428713367023277,1
2030,3.3,150,0.46050507149500786,0
2031,2.68,142,0.6770351766531009,0
2032,3.58,153,0.3732777091749321,0
2033,3.08,154,0.4055074737073451,0
2034,3.79,157,0.2725915135681478,0
2035,2.68,140,0.7204441005796488,1
2036,3.8,158,0.24749241907777805,0
2037,3.66,161,0.2159105158471426,1
2038,2.82,145,0.6050039398830901,1
2039,3.84,150,0.4120905805407711,0
2040,3.39,146,0.5326485282284243,1
2041,3,138,0.7253415546442894,1
2042,3.34,146,0.5359809089207379,0
2043,3.84,155,0.30892137169305944,0
2044,3.21,146,0.5468922677092578,1
2045,3.55,154,0.3581650748466974,1
2046,3.85,151,0.3891760423531672,0
2047,3.3,150,0.4628391079386152,0
2048,3.47,152,0.39943984754684897,0
2049,3.77,158,0.2555459695487645,0
2050,3.61,143,0.5652582543632175,1
2051,2.9,149,0.5157322052444755,1
2052,3.78,150,0.4153587344713778,0
2053,3.99,162,0.15310336116987713,0
2054,3.32,159,0.27702982660109743,0
2055,3.02,147,0.5500257233908205,0
2056,3.5,143,0.5821452213292174,0
2057,3.68,153,0.37103241855729574,0
2058,3.49,151,0.41851588271264667,0
2059,3.17,145,0.5796488396238324,1
2060,3.92,152,0.3669057648250375,0
2061,3.57,161,0.22318894819357815,0
2062,3.36,151,0.43025491968937807,0
2063,3.54,142,0.5952470116685039,0
2064,3.74,154,0.3417457112087536,0
2065,3.21,146,0.5460851364137471,1
2066,3.12,151,0.46193600444038513,0
2067,3.05,153,0.42443810383020475,1
2068,3.44,151,0.4244611480082368,1
2069,2.98,144,0.6065736411698859,1
2070,3.14,158,0.3209510210419293,1
2071,3.22,151,0.4484583985461171,0
2072,3.33,145,0.5515598753109948,1
2073,3.39,163,0.19663611069364537,0
2074,3.38,144,0.5712813434406641,1
2075,3.45,157,0.31008690042215015,0
2076,3.19,150,0.4755057752405962,1
2077,2.86,148,0.5472722020661032,1
2078,3.25,148,0.502388850964933,0
2079,3.26,151,0.45032373295672823,1
2080,3.36,161,0.24121602259620445,1
2081,3.51,147,0.5073713287015295,1
2082,3.6,147,0.49271286554005483,1
2083,3.55,148,0.47954568716680357,1
2084,3.7,147,0.4823906997320551,0
2085,3.34,159,0.2811156701160017,0
2086,3.04,142,0.6397885661900805,1
2087,3.47,143,0.5793182089541055,0
2088,3.61,155,0.3284542146449203,1
2089,3.66,165,0.13113502722954914,0
2090,3.19,147,0.5301998315077546,1
2091,3.98,162,0.1650141491651019,0
2092,2.89,145,0.6011365006988315,0
2093,3.23,153,0.40364569088821284,0
2094,3.21,148,0.5065175857600587,1
2095,2.74,151,0.49948042577395707,0
2096,3.07,148,0.5259551901153586,0
2097,3.42,149,0.4676201212418893,1
2098,3.91,159,0.22264539885741794,0
2099,3.87,154,0.327592131090293,0
2100,4,149,0.40757614091520694,1
2101,3.8,162,0.17881373007762558,0
2102,2.96,145,0.5916731633800661,0
2103,3.86,153,0.34850529625300053,1
2104,3.75,157,0.2842504850877484,0
2105,3.34,155,0.3650650168726349,1
2106,3.55,157,0.3033696006231997,0
2107,2.97,156,0.3708670025005449,1
2108,3.69,151,0.39641688071105824,0
2109,3.94,160,0.198005666200284,0
2110,3.14,146,0.5541250464981056,1
2111,3.67,164,0.14776306121093866,0
2112,3.23,154,0.39253394417877796,0
2113,3.01,147,0.5486114893248897,1
2114,3.36,150,0.4557646661987504,1
2115,3.25,153,0.40962653243280545,0
2116,3.16,147,0.5328979480568017,1
2117,2.34,135,0.8473154495166905,1
2118,3.62,152,0.3967648499743568,0
2119,3.68,144,0.5398211877509921,1
2120,3.79,157,0.26518165163040763,1
2121,3.31,151,0.4398436521101346,0
2122,3.78,159,0.23034518121690287,0
2123,3.82,159,0.23477173495969703,0
2124,3.31,162,0.22571208585157615,0
2125,2.3,139,0.7738206230647309,1
2126,3.22,150,0.4640896214026429,1
2127,3.42,149,0.47042973709793273,0
2128,2.83,147,0.5762376122927214,0
2129,3.59,151,0.41491536898172443,0
2130,3.63,145,0.5267842350596458,0
2131,3.39,152,0.4116124498271225,0
2132,3.62,158,0.2787431384779004,0
2133,3.74,157,0.2822589400771494,0
2134,3.9,155,0.3000654528267346,1
2135,3.82,159,0.22933868434314844,1
2136,3.55,149,0.4594522255222447,0
2137,3.47,150,0.4413823829032912,1
2138,2.33,138,0.7932361015775385,1
2139,2.75,145,0.6123613731937042,0
2140,3.31,157,0.31883592776997055,0
2141,2.63,146,0.6105669112443054,0
2142,3.46,148,0.49014924383710645,1
2143,3.1,150,0.4812476477395481,0
2144,3.56,152,0.39348737549067414,0
2145,3.9,145,0.4992032693416213,1
2146,3.3,139,0.6762846503338193,1
2147,3.79,163,0.1538942906355594,0
2148,2.58,146,0.6100253090011402,1
2149,3.98,158,0.23703012989944602,0
2150,3.27,153,0.4118486135342524,1
2151,3.33,147,0.5096907171564524,0
2152,3.57,160,0.2376946307221831,0
2153,3.12,153,0.4204111871176909,1
2154,3.12,138,0.7144250695598,0
